Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Afanasyeva Varvara,5661002,16,Rossiya,Vrouw,340,Zonder specialiteit,14,1,15,155,52,[],11,1,2,1,1,8,6,0,0
Onbekend,Afinogenov Mark,5661518,23,Rossiya,Man,890,Zonder specialiteit,20,1,15,170,69,[],10,8,0,3,1,3,10,0,0
Onbekend,Afinogenova Snezhana,5660972,23,Belarus,Vrouw,970,Zonder specialiteit,11,1,15,166,62,[],9,9,1,8,1,0,8,0,0
Onbekend,Afonso Telma,5620005,15,Brasil,Vrouw,950,Springers,20,1,17,168,68,"[('Hoogspringen', '0.77 m', '86', 8), ('Polsstokhoogspringen', '1.82 m', '113', 8), ('Verspringen', '2.85 m', '181', 8), ('Hinkstapspringen', '5.35 m', '137', 8)]",11,3,1,3,3,9,2,8,7
Onbekend,Afouras Antinoos,5651972,17,Hellas,Man,620,Middenafstandslopers,17,1,15,165,65,"[('800 meter', '2:31.56', '556', 8), ('1.500 meter', '4:59.69', '562', 8), ('3.000 meter steeplechase', '14:54.98', '565', 8)]",18,2,5,2,2,2,2,5,4
Onbekend,Aggonas Argiris,5660151,19,Cyprus,Man,690,Zonder specialiteit,12,1,14,189,92,[],11,8,2,3,1,1,9,0,0
Onbekend,Agostinelli Michelangelo,5620517,17,Italia,Man,1830,Springers,20,1,16,187,88,"[('Hoogspringen', '0.98 m', '196', 8), ('Polsstokhoogspringen', '2.54 m', '156', 8), ('Verspringen', '3.50 m', '179', 8), ('Hinkstapspringen', '6.98 m', '158', 8)]",18,2,1,2,4,9,2,7,9
Onbekend,Águas Júlia,5659383,15,Portugal,Vrouw,580,Meerkampers,18,1,15,170,63,[],15,8,1,2,3,6,2,6,5
Onbekend,Aguayo Ismael,5658753,15,España,Man,800,Zonder specialiteit,12,1,14,169,71,[],12,6,10,2,2,1,3,0,0
Onbekend,Aguilar Bastien,5637026,17,France,Man,360,Meerkampers,20,1,15,166,68,"[('Vijfkamp Mannen - Verspringen', '2.39 m', '373', 8), ('Vijfkamp Mannen - Speerwerpen', '21.56 m', '346', 8), ('Vijfkamp Mannen - 200 meter', '28.20 s', '525', 8), ('Vijfkamp Mannen - Discuswerpen', '19.96 m', '336', 8), ('Vijfkamp Mannen - 1500 meter', '4:55.69', '522', 8), ('Tienkamp - 100 meter', '14.20 s', '469', 8), ('Tienkamp - Verspringen', '2.35 m', '367', 8), ('Tienkamp - Kogelstoten', '5.11 m', '289', 8), ('Tienkamp - Hoogspringen', '0.47 m', '279', 8), ('Tienkamp - 400 meter', '1:01.94', '600', 8), ('Tienkamp - 110 meter horden', '21.34 s', '490', 8), ('Tienkamp - Discuswerpen', '19.96 m', '336', 8), ('Tienkamp - Polsstokhoogspringen', '1.55 m', '327', 8), ('Tienkamp - Speerwerpen', '22.06 m', '354', 8), ('Tienkamp - 1500 meter', '4:55.73', '522', 8), ('Vijfkamp Mannen', '2102 p', '420', 8), ('Tienkamp', '4033 p', '403', 8)]",10,4,6,3,2,2,3,7,6
Onbekend,Aguilar Rodolfo,5660479,21,Perú,Man,150,Zonder specialiteit,20,1,14,173,71,[],10,6,3,2,2,2,6,0,0
Onbekend,Aguzzi Yuri,5659457,15,Italia,Man,240,Zonder specialiteit,18,1,14,168,72,[],14,5,3,3,6,4,1,0,0
Onbekend,Ahokainen Arvid,5659151,16,Suomi,Man,210,Zonder specialiteit,19,1,14,171,72,[],13,1,1,3,6,0,1,0,0
Onbekend,Aidia Min,5660828,22,Miṣr,Man,750,Zonder specialiteit,14,1,15,187,81,[],10,2,5,2,10,1,1,0,0
Onbekend,Aiken Ruchaine,5641603,17,Jamaica,Man,740,Werpers,12,1,14,177,82,"[('Kogelstoten', '6.87 m', '0', 8), ('Discuswerpen', '25.63 m', '16', 8), ('Kogelslingeren', '25.14 m', '0', 8), ('Speerwerpen', '26.57 m', '8', 8)]",10,7,3,0,5,5,2,8,8
Onbekend,Aimilianou Diomidis,5661452,16,Cyprus,Man,490,Zonder specialiteit,13,1,15,161,62,[],6,0,9,1,2,1,3,0,0
Onbekend,Aiomanu Oden,5658619,24,New Zealand,Man,680,Zonder specialiteit,16,1,15,190,84,[],11,3,3,1,3,3,10,0,0
Onbekend,Aita Ester,5639910,17,Italia,Vrouw,1110,Springers,16,1,16,176,73,"[('Hoogspringen', '0.72 m', '43', 8), ('Polsstokhoogspringen', '1.78 m', '98', 8), ('Verspringen', '2.79 m', '165', 8), ('Hinkstapspringen', '5.26 m', '125', 8)]",17,2,1,3,3,8,2,8,8
Onbekend,Aiza Ithaisa,5659427,17,España,Vrouw,160,Zonder specialiteit,13,1,15,161,56,[],13,5,3,2,4,2,1,0,0
Onbekend,Akimova Vasilisa,5658630,15,Belarus,Vrouw,560,Zonder specialiteit,19,1,14,167,62,[],10,2,1,9,1,5,0,0,0
Onbekend,Akouzar Fatima,5661245,20,Al-Maghrib,Vrouw,890,Zonder specialiteit,17,1,15,178,70,[],15,2,1,10,1,0,2,0,0
Onbekend,Akuchie Chijioke,5658637,17,Nigeria,Man,650,Zonder specialiteit,16,1,14,178,74,[],17,2,2,2,3,3,8,0,0
Onbekend,Alamsyah Fatihah,5660042,14,Indonesia,Vrouw,190,Zonder specialiteit,13,1,14,150,43,[],6,2,1,1,1,2,7,0,0
Onbekend,Alanis Mateo,5659061,15,España,Man,120,Zonder specialiteit,19,1,15,168,68,[],7,2,6,1,2,3,1,0,0
Onbekend,Alba Gertrudis,5659227,17,España,Vrouw,700,Zonder specialiteit,15,1,15,158,54,[],14,1,2,1,3,9,2,0,0
Onbekend,Albelda Alazne,5659933,17,España,Vrouw,630,Zonder specialiteit,13,1,15,161,59,[],11,3,6,2,2,1,9,0,0
Onbekend,Alberman Moshe,5661537,17,Yisra'el,Man,70,Zonder specialiteit,18,1,15,184,80,[],9,2,2,2,1,4,1,0,0
Onbekend,Alberti Zacarías,5628240,18,España,Man,830,Werpers,20,1,17,177,76,"[('Kogelstoten', '5.79 m', '0', 8), ('Discuswerpen', '23.37 m', '0', 8), ('Kogelslingeren', '22.20 m', '0', 8), ('Speerwerpen', '25.61 m', '0', 8)]",13,2,1,1,2,6,9,5,5
Onbekend,Albertini Sara,5661040,17,Italia,Vrouw,260,Zonder specialiteit,13,1,15,165,59,[],11,8,2,1,3,1,3,0,0
Onbekend,Alborch Anacleto,5659706,16,España,Man,330,Langeafstandslopers,14,1,15,169,68,"[('5.000 meter', '17:56.57', '507', 8), ('10.000 meter', '42:03.18', '463', 8), ('Marathon', '2h:51:31.93', '520', 8)]",8,2,8,6,3,2,2,3,4
Onbekend,Albuquerque Clélia,5660226,14,Portugal,Vrouw,150,Zonder specialiteit,11,1,15,163,54,[],11,2,1,6,1,1,3,0,0
Onbekend,Aldescu Elodia,5659505,14,România,Vrouw,830,Zonder specialiteit,16,1,14,160,55,[],19,2,2,3,7,3,1,0,0
Onbekend,Alecsandrescu Eric,5659503,15,România,Man,380,Zonder specialiteit,14,1,14,178,71,[],14,1,1,3,8,1,2,0,0
Onbekend,Aleksanderak Jolanta,5659705,17,Polska,Vrouw,900,Langeafstandslopers,16,1,15,162,61,"[('5.000 meter', '21:07.23', '502', 8), ('10.000 meter', '46:06.43', '491', 8), ('Marathon', '3h:12:21.36', '552', 8)]",18,8,8,2,1,2,3,5,5
Onbekend,Aleksandrowicz Julia,5659961,16,Polska,Vrouw,590,Zonder specialiteit,15,1,14,169,62,[],17,3,3,7,2,1,1,0,0
Onbekend,Alexander Logan,5661105,16,New Zealand,Man,310,Zonder specialiteit,18,1,15,175,74,[],6,0,3,2,8,2,2,0,0
Onbekend,Alfonso Yenny,5652229,24,Venezuela,Vrouw,1200,Springers,16,1,16,175,68,"[('Hoogspringen', '0.84 m', '147', 8), ('Polsstokhoogspringen', '2.11 m', '223', 8), ('Verspringen', '3.20 m', '274', 8), ('Hinkstapspringen', '6.15 m', '244', 8)]",6,0,1,7,8,10,1,6,4
Onbekend,Alfreðsson Amos,5660394,24,Ísland,Man,120,Zonder specialiteit,19,1,14,177,77,[],11,2,4,4,5,3,4,0,0
Onbekend,Alger Ligaya,5660286,15,Pilipinas,Vrouw,330,Zonder specialiteit,19,1,15,169,60,[],14,1,2,7,1,6,3,0,0
Onbekend,Alič Boštjan,5660153,22,Slovenija,Man,1130,Zonder specialiteit,11,1,15,189,91,[],20,2,2,2,7,3,7,0,0
Onbekend,Alksnis Kārlis,5660878,15,Latvija,Man,1200,Zonder specialiteit,18,1,15,164,65,[],20,8,3,1,1,4,3,0,0
Onbekend,Allan Lamar,5622947,19,Barbados,Man,1280,Snelwandelaars,18,1,18,171,74,"[('10 km snelwandelen', '1h:00:52.06', '676', 8), ('20 km snelwandelen', '1h:57:38.99', '701', 8), ('50 km snelwandelen', '5h:02:50.41', '624', 8)]",11,3,9,1,9,2,3,4,7
Onbekend,Allegre Claire,5661056,17,France,Vrouw,490,Zonder specialiteit,20,1,15,163,58,[],17,6,3,3,1,3,2,0,0
Onbekend,Allegre Tom,5600526,18,France,Man,2690,Werpers,19,1,19,182,84,"[('Kogelstoten', '8.92 m', '99', 8), ('Discuswerpen', '35.12 m', '236', 8), ('Kogelslingeren', '35.98 m', '213', 8), ('Speerwerpen', '38.87 m', '279', 8)]",16,4,2,3,10,2,11,8,4
Onbekend,Allison Rebekah,5661585,22,New Zealand,Vrouw,420,Zonder specialiteit,12,1,15,170,66,[],9,9,2,2,2,1,1,0,0
Onbekend,Almeida Juana,5660608,21,México,Vrouw,1290,Zonder specialiteit,19,1,15,170,64,[],17,0,3,1,10,1,1,0,0
Onbekend,Altamirano Rubilyn,5660759,20,Pilipinas,Vrouw,820,Zonder specialiteit,19,1,15,172,65,[],14,3,2,3,10,1,5,0,0
Onbekend,Altinten Sermet,5660117,15,Türkiye,Man,340,Zonder specialiteit,18,1,14,179,75,[],16,6,2,4,3,3,1,0,0
Onbekend,Alvarado Johnny,5661269,22,Perú,Man,360,Zonder specialiteit,19,1,15,184,89,[],6,9,3,3,2,1,1,0,0
Onbekend,Alvarado Sixto,5661094,17,Perú,Man,210,Zonder specialiteit,12,1,15,180,82,[],13,3,3,7,1,1,3,0,0
Onbekend,Álvarez Héctor,5658806,22,Ecuador,Man,620,Zonder specialiteit,11,1,14,198,100,[],13,9,2,3,3,2,7,0,0
Onbekend,Álvarez Mateo,5661348,20,Costa Rica,Man,1730,Zonder specialiteit,18,1,15,183,85,[],20,2,3,0,2,2,10,0,0
Onbekend,Alvarez Pilar,5661158,16,Colombia,Vrouw,1180,Zonder specialiteit,16,1,15,159,55,[],9,1,7,3,2,10,9,0,0
100 meter,Alves Zília,4887184,35,Portugal,Vrouw,35580,Sprinters,19,15,15,178,67,"[('100 meter', '12.87 s', '998', 8), ('200 meter', '25.39 s', '991', 8), ('400 meter', '59.24 s', '987', 8), ('100 meter horden', '19.46 s', '871', 8), ('400 meter horden', '1:11.33', '930', 8)]",20,17,0,18,0,0,0,8,8
Onbekend,Amadio Katia,5659215,15,Italia,Vrouw,1330,Meerkampers,18,1,14,157,52,[],11,10,6,3,3,9,1,4,6
Verspringen,Amâncio Andressa,5168810,30,Brasil,Vrouw,14480,Springers,20,11,19,176,65,"[('Hoogspringen', '1.14 m', '407', 8), ('Polsstokhoogspringen', '2.65 m', '428', 8), ('Verspringen', '4.39 m', '591', 8), ('Hinkstapspringen', '7.83 m', '469', 8)]",17,1,1,5,0,14,2,13,14
Onbekend,Amaral Idalina,5608388,16,Portugal,Vrouw,440,Snelwandelaars,18,1,15,165,70,"[('10 km snelwandelen', '1h:08:32.92', '604', 8), ('20 km snelwandelen', '2h:19:29.66', '549', 8), ('50 km snelwandelen', '5h:49:18.03', '463', 8)]",14,3,4,3,3,1,2,6,7
Onbekend,Amatulli Rachele,5659083,15,Italia,Vrouw,980,Zonder specialiteit,13,1,15,158,56,[],8,7,3,10,3,3,3,0,0
Onbekend,Ambrosetti Monette,5658894,17,Switzerland,Vrouw,280,Zonder specialiteit,17,1,14,168,63,[],13,5,1,1,7,2,2,0,0
Onbekend,Amel Marie-Cécile,5659235,14,France,Vrouw,160,Zonder specialiteit,18,1,15,165,60,[],9,3,3,7,3,0,2,0,0
Onbekend,Amerio Ginevra,5659037,16,Italia,Vrouw,710,Zonder specialiteit,14,1,14,165,60,[],15,1,5,0,2,9,1,0,0
Onbekend,Amertil Amanda,5658986,23,Bahamas,Vrouw,800,Zonder specialiteit,17,1,14,167,68,[],16,3,2,1,0,2,9,0,0
Onbekend,Amiot Ismaïl,5660045,17,France,Man,530,Zonder specialiteit,16,1,14,167,67,[],16,7,7,1,2,2,3,0,0
Onbekend,Amman Franka,5660656,16,Deutschland,Vrouw,150,Zonder specialiteit,19,1,15,171,68,[],10,0,6,1,3,3,1,0,0
Onbekend,Amoruso Alighiero,5659867,17,Italia,Man,870,Zonder specialiteit,11,1,14,172,71,[],14,10,3,2,3,1,3,0,0
10 km snelwandelen,Amrani Adélaïde,4987478,34,France,Vrouw,16420,Snelwandelaars,20,13,19,186,50,"[('10 km snelwandelen', '58:02.56', '1012', 8), ('20 km snelwandelen', '1h:57:04.10', '987', 8), ('50 km snelwandelen', '4h:49:21.17', '945', 8)]",14,0,15,7,4,0,0,12,14
Onbekend,Amri Yahyah Ling,5661287,24,Malaysia,Vrouw,1310,Zonder specialiteit,12,1,15,169,68,[],17,6,3,1,10,2,8,0,0
Onbekend,Amri Yahyah Yati,5658730,24,Malaysia,Vrouw,180,Zonder specialiteit,17,1,15,160,54,[],11,1,0,2,3,7,2,0,0
Onbekend,Anagnostouli Roumpini,5633825,17,Hellas,Vrouw,340,Middenafstandslopers,12,1,14,179,74,"[('800 meter', '2:46.80', '527', 8), ('1.500 meter', '5:33.48', '524', 8), ('3.000 meter steeplechase', '17:43.12', '587', 8)]",13,2,3,4,2,2,1,7,5
Onbekend,Anand Aindradyumni,5660485,21,India,Man,390,Zonder specialiteit,14,1,15,193,95,[],16,7,3,3,2,2,2,0,0
Onbekend,Anaya Zacarías,5659038,14,España,Man,130,Zonder specialiteit,12,1,14,159,63,[],9,1,1,3,6,4,6,0,0
Onbekend,Ancona Bartolo,5659172,14,México,Man,310,Snelwandelaars,11,1,12,172,71,"[('10 km snelwandelen', '1h:03:03.39', '582', 8), ('20 km snelwandelen', '2h:04:01.79', '562', 8), ('50 km snelwandelen', '5h:17:13.43', '498', 8)]",13,1,5,3,3,3,3,6,7
Onbekend,Andersen Knut,5661582,23,Norge,Man,1710,Zonder specialiteit,18,1,15,188,80,[],16,10,10,0,3,1,2,0,0
Onbekend,André Daniel,5659272,17,Portugal,Man,70,Zonder specialiteit,17,1,15,162,60,[],9,1,3,1,3,3,3,0,0
Onbekend,Andresen Tommy,5660694,21,Norge,Man,50,Zonder specialiteit,20,1,15,191,90,[],7,2,3,2,2,3,1,0,0
Onbekend,Aneiros Senén,5578379,16,España,Man,980,Meerkampers,19,1,14,182,84,[],16,9,3,5,7,1,6,5,5
Onbekend,Annezot Alfred,5557831,17,France,Man,830,Meerkampers,20,2,20,183,87,"[('Vijfkamp Mannen - Verspringen', '3.22 m', '503', 8), ('Vijfkamp Mannen - Speerwerpen', '26.13 m', '420', 8), ('Vijfkamp Mannen - 200 meter', '28.18 s', '527', 8), ('Vijfkamp Mannen - Discuswerpen', '24.04 m', '405', 8), ('Vijfkamp Mannen - 1500 meter', '4:59.51', '484', 8), ('Tienkamp - 100 meter', '14.12 s', '486', 8), ('Tienkamp - Verspringen', '3.30 m', '516', 8), ('Tienkamp - Kogelstoten', '6.81 m', '385', 8), ('Tienkamp - Hoogspringen', '0.90 m', '535', 8), ('Tienkamp - 400 meter', '1:02.58', '570', 8), ('Tienkamp - 110 meter horden', '21.13 s', '520', 8), ('Tienkamp - Discuswerpen', '24.00 m', '404', 8), ('Tienkamp - Polsstokhoogspringen', '2.30 m', '485', 8), ('Tienkamp - Speerwerpen', '26.69 m', '429', 8), ('Tienkamp - 1500 meter', '4:57.23', '507', 8), ('Vijfkamp Mannen', '2339 p', '468', 8), ('Tienkamp', '4837 p', '484', 8)]",17,7,5,1,3,7,0,5,6
Onbekend,Annezot Inés,5612781,18,France,Vrouw,490,Langeafstandslopers,18,1,15,176,76,"[('5.000 meter', '21:46.29', '417', 8), ('10.000 meter', '47:40.07', '397', 8), ('Marathon', '3h:21:42.80', '420', 8)]",14,3,1,3,2,1,4,6,8
Onbekend,Antoniak Rafał,5659282,16,Polska,Man,490,Zonder specialiteit,15,1,15,172,74,[],16,1,1,7,2,2,7,0,0
Onbekend,Antonio Muñoz Horacio,5658647,23,Chile,Man,910,Zonder specialiteit,15,1,14,169,70,[],14,3,2,1,10,3,0,0,0
Onbekend,Antoniou Vasiliki,5661326,22,Cyprus,Vrouw,380,Zonder specialiteit,12,1,15,178,66,[],6,9,1,2,1,3,2,0,0
Onbekend,Anubi Obike,5661480,21,Nigeria,Man,910,Zonder specialiteit,14,1,15,188,87,[],19,1,4,2,4,8,2,0,0
Onbekend,Anunciada Silvestre,5538822,18,Portugal,Man,410,Meerkampers,20,1,11,182,87,"[('Vijfkamp Mannen - Verspringen', '2.16 m', '337', 8), ('Vijfkamp Mannen - Speerwerpen', '20.15 m', '323', 8), ('Vijfkamp Mannen - 200 meter', '28.87 s', '454', 8), ('Vijfkamp Mannen - Discuswerpen', '18.30 m', '308', 8), ('Vijfkamp Mannen - 1500 meter', '5:07.34', '405', 8), ('Tienkamp - 100 meter', '14.39 s', '428', 8), ('Tienkamp - Verspringen', '2.12 m', '331', 8), ('Tienkamp - Kogelstoten', '5.17 m', '292', 8), ('Tienkamp - Hoogspringen', '0.51 m', '303', 8), ('Tienkamp - 400 meter', '1:03.53', '526', 8), ('Tienkamp - 110 meter horden', '21.68 s', '442', 8), ('Tienkamp - Discuswerpen', '18.02 m', '304', 8), ('Tienkamp - Polsstokhoogspringen', '1.35 m', '284', 8), ('Tienkamp - Speerwerpen', '20.29 m', '326', 8), ('Tienkamp - 1500 meter', '5:05.41', '424', 8), ('Vijfkamp Mannen', '1827 p', '365', 8), ('Tienkamp', '3660 p', '366', 8)]",16,6,3,3,2,3,2,6,6
Onbekend,Aparecida Luana,5660201,15,Brasil,Vrouw,1040,Zonder specialiteit,13,1,14,154,48,[],8,2,2,7,3,1,10,0,0
Onbekend,Apollo Christian,5564794,17,Italia,Man,240,Springers,20,1,15,186,94,"[('Hoogspringen', '0.53 m', '0', 8), ('Polsstokhoogspringen', '1.36 m', '0', 8), ('Verspringen', '2.06 m', '0', 8), ('Hinkstapspringen', '3.93 m', '0', 8)]",6,2,2,2,1,3,1,6,7
Onbekend,Appolonia Martina,5567590,20,Italia,Vrouw,2620,Langeafstandslopers,19,2,18,164,63,"[('5.000 meter', '19:58.21', '653', 8), ('10.000 meter', '43:48.04', '630', 8), ('Marathon', '3h:01:41.41', '702', 8)]",9,2,11,6,2,1,1,5,11
Onbekend,Aquilina Tom,5660717,15,Malta,Man,800,Zonder specialiteit,15,1,15,159,60,[],11,1,3,7,10,3,2,0,0
Onbekend,Arba Sass,5661077,24,Eesti,Man,1170,Zonder specialiteit,13,1,15,183,87,[],20,1,1,8,0,4,5,0,0
Onbekend,Arcos Esteve,5659851,17,España,Man,800,Zonder specialiteit,15,1,15,186,88,[],18,0,2,8,3,1,2,0,0
Onbekend,Arda Catarina,5634612,18,Deutschland,Vrouw,520,Sprinters,14,1,12,173,68,"[('100 meter', '15.18 s', '591', 7), ('200 meter', '30.54 s', '529', 7), ('400 meter', '1:09.07', '608', 7), ('100 meter horden', '21.55 s', '614', 7), ('400 meter horden', '1:19.03', '678', 7)]",10,3,1,9,2,1,0,3,4
Onbekend,Arenas Hugo,5660846,16,España,Man,120,Zonder specialiteit,17,1,15,172,75,[],6,3,1,1,3,6,2,0,0
Onbekend,Aretz Kai,5660053,14,Deutschland,Man,160,Zonder specialiteit,15,1,14,169,72,[],12,3,3,3,6,4,2,0,0
Onbekend,Arifin Tirto,5660740,15,Indonesia,Man,140,Zonder specialiteit,19,1,15,160,59,[],8,1,5,3,4,3,6,0,0
Onbekend,Arizzi Alex,5609978,18,Italia,Man,1370,Springers,19,1,17,172,78,"[('Hoogspringen', '0.57 m', '0', 8), ('Polsstokhoogspringen', '1.69 m', '0', 8), ('Verspringen', '2.53 m', '0', 8), ('Hinkstapspringen', '4.77 m', '0', 8)]",13,6,5,2,2,2,9,7,9
Onbekend,Arlati Boris,5647770,17,Italia,Man,510,Langeafstandslopers,15,1,15,166,69,"[('5.000 meter', '17:55.55', '510', 8), ('10.000 meter', '41:43.21', '485', 8), ('Marathon', '2h:49:22.14', '555', 8)]",6,4,9,3,2,2,3,4,4
Onbekend,Armas Maya,5485334,20,España,Vrouw,2540,Meerkampers,17,2,11,187,87,[],17,2,12,6,3,4,1,4,9
Onbekend,Armero Alba,5660734,24,Colombia,Vrouw,1050,Zonder specialiteit,11,1,15,176,73,[],13,2,2,1,2,10,7,0,0
Onbekend,Armijo Amadeu,5659907,16,España,Man,410,Snelwandelaars,15,1,15,177,82,"[('10 km snelwandelen', '1h:03:40.27', '556', 8), ('20 km snelwandelen', '2h:04:41.74', '547', 8), ('50 km snelwandelen', '5h:19:38.97', '477', 8)]",12,1,8,3,4,2,2,4,4
Onbekend,Arok Ksenija,5659518,22,Srbija,Vrouw,250,Zonder specialiteit,11,1,14,183,75,[],6,1,1,3,2,1,8,0,0
200 meter,Arosio Egidio,5196374,27,Italia,Man,18640,Sprinters,19,7,17,193,99,"[('100 meter', '12.72 s', '830', 8), ('200 meter', '24.43 s', '960', 8), ('400 meter', '56.24 s', '918', 8), ('110 meter horden', '18.97 s', '902', 8), ('400 meter horden', '1:06.11', '909', 8)]",20,3,1,16,4,0,3,13,13
Onbekend,Arpioni Amos,5649362,16,Italia,Man,610,Werpers,18,1,14,169,65,"[('Kogelstoten', '4.11 m', '0', 8), ('Discuswerpen', '17.68 m', '0', 8), ('Kogelslingeren', '16.96 m', '0', 8), ('Speerwerpen', '19.40 m', '0', 8)]",17,3,3,2,4,2,5,4,7
Onbekend,Arrendello Clemente,5659858,15,Italia,Man,250,Zonder specialiteit,16,1,14,165,61,[],10,2,2,8,0,3,3,0,0
Onbekend,Arriola Aroa,5659230,17,España,Vrouw,100,Zonder specialiteit,13,1,14,167,64,[],8,6,5,2,0,2,3,0,0
Onbekend,Arroyo Lola,5661475,23,Ecuador,Vrouw,510,Zonder specialiteit,13,1,15,175,70,[],10,3,7,3,7,1,8,0,0
Onbekend,Arsuffi Renato,5659181,17,Italia,Man,440,Zonder specialiteit,11,1,15,170,75,[],15,2,1,8,5,3,0,0,0
Onbekend,Artenie Maricica,5659050,14,România,Vrouw,80,Zonder specialiteit,14,1,14,154,49,[],9,2,2,3,2,1,5,0,0
Onbekend,Artigas Senén,5659822,17,España,Man,710,Zonder specialiteit,14,1,14,180,76,[],18,7,3,3,1,3,3,0,0
Onbekend,Arzo Senén,5661494,15,España,Man,360,Zonder specialiteit,17,1,15,171,72,[],11,3,8,1,3,5,1,0,0
Onbekend,Asao Batya,5661109,16,Yisra'el,Vrouw,420,Zonder specialiteit,13,1,15,170,64,[],14,8,2,3,3,1,3,0,0
20 km snelwandelen,Aschmetat Lara,4909138,37,Deutschland,Vrouw,7280,Snelwandelaars,20,12,17,170,52,"[('10 km snelwandelen', '1h:01:46.49', '867', 8), ('20 km snelwandelen', '2h:02:54.67', '873', 8), ('50 km snelwandelen', '5h:10:57.79', '771', 8)]",19,0,12,0,0,0,0,6,12
Onbekend,Ashaari Slamet,5660631,23,Malaysia,Man,1020,Zonder specialiteit,11,1,15,194,89,[],19,2,2,2,3,7,8,0,0
