Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Pedraio Nahia,5650483,17,España,Vrouw,1060,Werpers,12,1,15,163,57,2025-02-13 23:39:06,17,3,2,5,6,1,5,7,8
Onbekend,Ríos Edith,5551483,17,España,Vrouw,1430,Werpers,20,2,20,167,77,2025-02-13 23:39:29,10,2,6,1,0,1,11,6,4
Onbekend,Zárate Macarena,5578146,17,España,Vrouw,840,Werpers,17,2,19,182,84,2025-02-13 23:39:34,7,2,2,1,3,2,8,8,7
Onbekend,Morante Efrén,5539297,17,España,Man,1120,Meerkampers,20,2,16,187,94,2025-02-13 23:39:39,17,3,1,3,9,5,5,7,4
Onbekend,del Águila Carlota,5621945,16,España,Vrouw,1110,Springers,20,1,19,160,61,2025-02-13 23:40:12,8,2,2,1,4,9,0,9,6
Onbekend,Meléndez Izaskun,5597469,16,España,Vrouw,380,Meerkampers,18,1,18,171,74,2025-02-13 23:41:23,8,5,3,5,7,3,1,6,5
Onbekend,Irons Trevene,5656360,15,Jamaica,Vrouw,630,Springers,14,1,15,175,68,2025-02-14 00:28:09,13,4,4,2,3,8,3,5,7
Onbekend,Creutz Maurice,5660052,14,Deutschland,Man,650,Zonder specialiteit,16,1,14,162,63,2025-02-14 08:15:18,18,6,5,3,3,3,2,0,0
Onbekend,Warken Justin,5660054,15,Deutschland,Man,1080,Zonder specialiteit,20,1,14,174,70,2025-02-14 08:15:25,19,2,4,2,2,2,8,0,0
3.000 meter steeplechase,Sekerová Květoslava,5165155,28,Česká republika,Vrouw,15050,Middenafstandslopers,20,8,15,173,80,2025-02-14 08:50:55,13,2,17,13,3,1,2,10,9
5.000 meter,Surý Petr,5185396,29,Česká republika,Man,18540,Langeafstandslopers,20,9,16,184,86,2025-02-14 08:51:06,12,0,16,10,3,1,1,13,13
Onbekend,Golke Matthis,5660058,14,Deutschland,Man,310,Zonder specialiteit,12,1,14,157,57,2025-02-14 08:54:30,13,3,8,2,2,3,2,0,0
Onbekend,Kiehl Nina,5660055,17,Deutschland,Vrouw,740,Middenafstandslopers,19,1,15,158,52,2025-02-14 08:54:52,16,1,7,8,3,2,3,5,4
Onbekend,Schweda Volker,5643529,15,Deutschland,Man,530,Sprinters,12,1,14,159,61,2025-02-14 08:55:10,11,4,2,9,2,3,3,5,5
Hoogspringen,Parga Eloisa,5549220,20,España,Vrouw,2240,Springers,20,2,13,169,65,2025-02-14 09:36:31,15,2,3,3,10,11,0,5,5
Onbekend,Grzegorczyk Emilia,5557423,21,Polska,Vrouw,1720,Springers,20,2,18,178,68,2025-02-14 09:36:48,10,3,1,6,7,9,3,6,10
Onbekend,del Pino Peio,5588648,16,España,Man,1470,Meerkampers,20,1,14,164,74,2025-02-14 09:38:57,20,1,3,4,3,7,3,6,8
Onbekend,Clijsters Gianni,5562337,17,België,Man,1220,Meerkampers,20,1,15,178,87,2025-02-14 09:47:11,16,2,2,5,9,1,2,6,8
Onbekend,Stevesijns Casper,5639648,17,België,Man,2140,Sprinters,14,1,16,166,68,2025-02-14 09:47:20,18,3,2,11,1,3,2,8,6
400 meter horden,Deroost Koen,5505840,26,België,Man,3700,Sprinters,20,4,17,187,92,2025-02-14 09:47:29,7,3,1,12,6,3,1,10,8
1.500 meter,Depauw Arne,5505915,29,België,Man,1980,Middenafstandslopers,20,4,17,170,70,2025-02-14 09:47:37,17,2,8,10,3,3,2,9,4
Kogelstoten,Haase Sabri,5505948,30,België,Man,1440,Werpers,19,4,18,195,96,2025-02-14 09:47:45,12,7,0,0,1,0,7,8,10
Onbekend,Delforge Mathias,5629872,18,België,Man,1340,Werpers,18,1,17,174,75,2025-02-14 09:47:52,12,3,1,2,3,2,11,4,4
Onbekend,Kozioł Łukasz,5660075,16,Polska,Man,770,Werpers,15,1,15,171,73,2025-02-14 10:17:30,10,6,2,2,9,1,6,6,7
Onbekend,Pagavino Armando,5511261,18,Italia,Man,2170,Werpers,20,2,18,184,89,2025-02-14 10:17:31,6,10,3,2,2,1,10,8,7
Zevenkamp,Mastroianni Marilena,4983162,33,Italia,Vrouw,8090,Meerkampers,20,9,17,182,71,2025-02-14 10:17:42,18,15,8,7,1,5,5,10,8
Onbekend,Bartoli Peppino,5606878,18,Italia,Man,2000,Werpers,17,1,19,189,88,2025-02-14 10:17:50,12,5,10,2,1,3,10,7,7
Onbekend,Udina Boris,5596400,19,Italia,Man,2000,Sprinters,20,2,20,177,80,2025-02-14 10:17:59,8,3,1,12,2,3,4,7,4
Onbekend,Celotto Giannina,5585384,17,Italia,Vrouw,1750,Sprinters,18,2,18,176,75,2025-02-14 10:18:07,8,1,6,12,1,3,5,5,4
Onbekend,Vitiello Samuele,5630216,18,Italia,Man,1980,Werpers,18,1,17,172,67,2025-02-14 10:18:15,16,3,2,1,3,7,11,6,4
Onbekend,Bellomi Gastone,5648946,15,Italia,Man,840,Sprinters,14,1,16,174,71,2025-02-14 10:50:41,16,3,3,8,3,3,2,8,6
Onbekend,Piechocka Edyta,5617516,17,Polska,Vrouw,2040,Springers,20,1,14,170,72,2025-02-14 12:15:41,9,8,2,2,3,10,2,9,8
Onbekend,Szynkaruk Mariusz,5660097,15,Polska,Man,980,Werpers,15,1,15,166,65,2025-02-14 12:16:28,19,8,2,2,3,3,3,6,5
Onbekend,Sáinz Daniel,5585252,18,España,Man,2270,Snelwandelaars,17,1,19,167,68,2025-02-14 12:24:20,6,3,9,3,11,1,4,8,9
Kogelstoten,Turpin Marine,5399436,22,France,Vrouw,5430,Werpers,20,4,18,160,67,2025-02-14 12:41:00,15,14,1,1,2,3,8,10,9
Hoogspringen,Adami Spencer,5214966,27,Malta,Man,9140,Springers,20,9,19,188,91,2025-02-14 12:42:14,9,1,2,1,7,15,3,12,10
Onbekend,Micallef Eva,5656619,14,Malta,Vrouw,470,Werpers,15,1,16,167,58,2025-02-14 12:43:09,10,7,4,1,0,3,6,6,7
10 km snelwandelen,Kolivas Apostolos,5281592,28,Hellas,Man,5250,Snelwandelaars,19,7,15,184,80,2025-02-14 13:04:46,11,2,13,1,5,2,2,10,11
Onbekend,Xalari Velissaria,5573036,19,Hellas,Vrouw,1520,Sprinters,20,2,16,168,63,2025-02-14 14:05:12,7,10,3,9,3,3,2,8,5
Onbekend,Costa Domitila,5628938,27,Brasil,Vrouw,980,Snelwandelaars,20,1,18,177,73,2025-02-14 14:37:24,8,3,10,5,5,1,2,5,5
Onbekend,Bertuci Pablo,5643620,15,Brasil,Man,800,Sprinters,20,1,12,154,57,2025-02-14 14:37:26,14,3,2,9,2,1,3,6,6
Onbekend,Cavalieri Delma,5641983,17,Brasil,Vrouw,950,Springers,19,1,14,160,57,2025-02-14 14:37:28,12,3,2,2,1,9,1,5,8
Onbekend,Tesser Olívia,5638177,14,Brasil,Vrouw,490,Werpers,16,1,13,163,55,2025-02-14 14:37:31,13,1,4,7,2,3,5,8,5
Onbekend,Romeu Atílio,5630352,18,Brasil,Man,960,Meerkampers,17,1,13,187,87,2025-02-14 14:37:32,17,7,3,1,5,2,2,6,8
Onbekend,Andrade Monique,5630350,17,Brasil,Vrouw,660,Middenafstandslopers,19,1,12,165,66,2025-02-14 14:41:41,6,1,7,2,3,3,2,5,9
Onbekend,Vicençote Afonso,5647742,16,Brasil,Man,1450,Springers,18,1,13,177,77,2025-02-14 14:42:19,20,3,0,2,2,6,1,5,8
Onbekend,de Mesquista Jéssica,5651796,16,Brasil,Vrouw,1020,Springers,18,1,14,176,70,2025-02-14 14:42:22,13,1,2,1,1,10,3,8,5
Onbekend,Boas Cassandra,5655315,16,Brasil,Vrouw,1040,Meerkampers,19,1,14,155,50,2025-02-14 14:42:25,10,5,2,3,5,6,10,5,3
800 meter,Yildirim Serhat,4971326,33,Türkiye,Man,28840,Middenafstandslopers,20,14,17,184,79,2025-02-14 15:16:50,17,0,14,19,0,1,1,10,11
400 meter horden,Delgado Felisberto,4892787,35,Portugal,Man,17240,Sprinters,19,15,16,191,77,2025-02-14 15:42:33,20,0,0,17,9,0,0,6,7
10.000 meter,Coromina Virtudes,4881917,36,España,Vrouw,15390,Langeafstandslopers,18,14,17,161,58,2025-02-14 15:42:40,16,0,15,15,0,0,0,8,7
Onbekend,Sowiński Przemysław,5660186,14,Polska,Man,1210,Werpers,19,1,15,170,64,2025-02-14 16:13:59,17,3,1,7,2,3,9,6,7
Onbekend,Solnica Grzegorz,5660196,14,Polska,Man,540,Sprinters,14,1,14,168,62,2025-02-14 16:18:40,16,5,3,7,2,1,3,7,5
Onbekend,Zasada Roman,5660198,14,Polska,Man,520,Snelwandelaars,15,1,14,172,75,2025-02-14 16:19:53,13,1,9,1,1,1,3,6,5
Onbekend,Carosiello Ambrogio,5572043,16,Italia,Man,3140,Springers,20,1,16,184,89,2025-02-14 16:22:51,13,3,4,2,9,12,0,8,6
Onbekend,Seguro Doroteia,5633501,16,Portugal,Vrouw,1370,Springers,20,1,14,168,62,2025-02-14 16:25:35,20,2,1,3,2,5,0,7,8
Onbekend,Anunciada Ivo,5640419,16,Portugal,Man,520,Werpers,16,1,15,179,86,2025-02-14 16:25:39,16,1,3,1,1,1,7,6,5
Onbekend,Paneira Oriana,5640418,17,Portugal,Vrouw,1290,Werpers,14,1,14,176,73,2025-02-14 16:25:45,7,1,2,2,9,2,7,8,8
10 km snelwandelen,Miśkiewicz Ilona,5590770,29,Polska,Vrouw,1050,Snelwandelaars,19,2,16,181,76,2025-02-14 16:51:11,15,2,10,3,7,1,1,2,3
Onbekend,Kaźmierczak Jerzy,5630450,18,Polska,Man,640,Langeafstandslopers,16,1,16,172,74,2025-02-14 16:55:38,10,3,9,4,2,3,1,5,7
Onbekend,Pałka Kacper,5602920,17,Polska,Man,730,Springers,17,1,15,168,68,2025-02-14 16:56:16,10,2,1,2,9,7,1,7,6
3.000 meter steeplechase,de Almeida Luís,5069641,31,Portugal,Man,7350,Middenafstandslopers,20,11,16,190,88,2025-02-14 17:01:42,19,0,6,15,0,0,1,6,8
Onbekend,Benítez Eder,5482028,19,España,Man,6470,Springers,20,3,14,183,90,2025-02-14 17:29:20,8,1,1,1,2,15,2,7,5
Onbekend,Reed Hannah,5594095,16,United States,Vrouw,1430,Meerkampers,13,1,15,159,63,2025-02-14 17:51:03,10,8,3,2,3,9,3,8,8
Speerwerpen,Garatti Maria Caterina,5389760,23,Italia,Vrouw,6480,Werpers,20,4,18,181,83,2025-02-14 17:52:14,9,2,3,1,2,3,15,10,8
Speerwerpen,Sgrazzutti Ignazio,5224416,27,Italia,Man,4780,Werpers,20,5,18,191,89,2025-02-14 17:52:26,7,12,4,4,9,2,4,10,10
Onbekend,Citriniti Elia,5603678,15,Italia,Man,420,Werpers,17,1,16,185,93,2025-02-14 17:52:42,7,4,3,4,1,2,7,7,7
Speerwerpen,Peters Armand,5214083,33,Lëtzebuerg,Man,5710,Werpers,19,12,18,180,88,2025-02-14 18:09:40,20,12,0,0,0,0,12,6,8
1.500 meter,Gaya Yuta,4963933,37,Nippon,Man,14850,Middenafstandslopers,18,16,17,175,67,2025-02-14 18:10:22,17,0,13,14,0,0,0,10,10
Hinkstapspringen,Pampis Periklis,5042787,32,Cyprus,Man,13400,Springers,20,16,17,178,77,2025-02-14 18:15:09,14,0,2,2,10,13,2,12,11
1.500 meter,Maalidji Chloe,5190565,29,Switzerland,Vrouw,12910,Middenafstandslopers,20,10,15,176,69,2025-02-14 18:20:27,16,5,12,14,2,0,0,13,11
Onbekend,Santander Alana,5623231,17,España,Vrouw,1230,Sprinters,20,1,15,157,56,2025-02-14 18:55:20,14,4,2,9,8,2,1,7,8
Onbekend,Taurisano Yuri,5656466,15,Italia,Man,1130,Sprinters,18,1,15,169,70,2025-02-14 19:51:58,9,3,3,10,3,2,1,6,8
Onbekend,Gubler Morgane,5659844,15,Switzerland,Vrouw,1040,Zonder specialiteit,18,1,14,170,64,2025-02-14 19:53:45,8,1,4,3,0,7,10,0,0
Kogelslingeren,Grey Sören,5374453,23,Deutschland,Man,4830,Werpers,20,5,20,181,92,2025-02-14 21:15:33,19,10,1,2,1,1,12,10,8
Onbekend,Jenko Tamara,5544166,17,Slovenija,Vrouw,7680,Sprinters,20,2,16,161,67,2025-02-14 21:18:50,15,1,0,16,5,2,3,5,8
Polsstokhoogspringen,Vuong Sacha,4880127,36,Switzerland,Vrouw,20630,Springers,20,16,18,177,67,2025-02-15 00:58:27,19,0,0,0,13,13,0,10,15
Onbekend,Rodrigues Domingos,5653368,15,Portugal,Man,360,Snelwandelaars,11,1,15,179,76,2025-02-15 01:18:57,10,1,6,2,7,2,3,7,4
Onbekend,Guterres Romeu,5647417,17,Portugal,Man,130,Springers,11,1,15,175,77,2025-02-15 01:19:02,6,6,1,2,3,3,3,3,3
Onbekend,Nunes Soraia,5651980,15,Portugal,Vrouw,450,Meerkampers,18,1,16,161,56,2025-02-15 01:19:06,10,3,3,2,3,3,8,5,6
Onbekend,Távora André,5503966,19,Portugal,Man,3400,Werpers,20,2,19,172,80,2025-02-15 01:21:14,11,5,1,1,8,1,13,7,7
Verspringen,Lampreia Félix,4933653,34,Portugal,Man,10590,Springers,20,12,16,180,63,2025-02-15 01:48:29,17,0,2,11,0,15,0,10,9
Onbekend,Muzzio Brooklyn,5643741,14,United States,Vrouw,1070,Langeafstandslopers,13,1,14,156,49,2025-02-15 02:06:11,12,1,10,3,1,3,3,6,5
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,17,1,14,173,75,2025-02-15 03:43:29,8,3,8,7,2,3,3,9,7
Onbekend,Martínez Margarita,5602757,17,Argentina,Vrouw,1930,Meerkampers,20,1,15,162,62,2025-02-15 03:43:33,18,10,1,7,1,7,2,5,8
Onbekend,Bennati Raffaela,5600265,17,Italia,Vrouw,1360,Sprinters,19,1,15,163,65,2025-02-15 08:42:34,16,3,1,10,6,3,1,7,8
Onbekend,Aptaloglou Damiani,5624596,18,Hellas,Vrouw,3080,Langeafstandslopers,20,1,17,170,66,2025-02-15 08:54:08,20,1,11,3,1,3,6,9,6
Onbekend,Ventilii Bella,5657352,15,Italia,Vrouw,910,Meerkampers,11,1,15,157,55,2025-02-15 09:05:57,14,2,1,9,3,7,2,6,7
Tienkamp,Olivera Garcia,5451049,22,Uruguay,Man,4140,Meerkampers,20,5,16,184,89,2025-02-15 09:08:24,20,2,2,12,10,2,3,9,7
Onbekend,Paredes Davinia,5615792,16,España,Vrouw,1920,Sprinters,20,1,14,180,77,2025-02-15 09:11:03,12,10,3,10,3,1,2,9,5
Onbekend,Kalaki Popi,5532565,18,Hellas,Vrouw,1480,Snelwandelaars,20,1,11,181,84,2025-02-15 09:23:35,14,2,9,3,10,1,2,6,7
Onbekend,Salmatanis Iliodoros,5649804,17,Hellas,Man,970,Werpers,14,1,16,189,93,2025-02-15 09:23:46,12,10,2,1,3,3,3,7,7
200 meter,Abrahams Patrice,5115009,30,Jamaica,Vrouw,17480,Sprinters,18,14,14,180,76,2025-02-15 09:29:31,12,10,2,17,2,2,1,12,10
1.500 meter,Martin Petrona,5115018,33,Jamaica,Vrouw,22280,Middenafstandslopers,20,13,15,159,43,2025-02-15 09:29:49,18,0,18,13,0,0,0,8,11
5.000 meter,Abrahams Michael,5115020,31,Jamaica,Man,18250,Langeafstandslopers,20,14,17,172,69,2025-02-15 09:30:11,14,1,17,6,2,0,0,12,8
50 km snelwandelen,Gray Trudy,5395881,25,Jamaica,Vrouw,20590,Snelwandelaars,20,6,17,161,58,2025-02-15 09:30:25,20,1,19,1,2,3,1,11,9
Kogelslingeren,Lowe Jo-Hannah,5115054,31,Jamaica,Vrouw,19770,Werpers,20,14,16,178,63,2025-02-15 09:30:42,17,14,0,1,1,0,17,10,10
Onbekend,Bukovec Rozina,5545678,17,Slovenija,Vrouw,1760,Springers,20,2,14,173,83,2025-02-15 11:33:12,13,1,2,3,11,8,2,8,7
400 meter,Traini Costanza,5588133,22,Italia,Vrouw,2460,Sprinters,20,2,16,185,87,2025-02-15 11:33:45,13,7,3,10,5,3,1,3,11
400 meter horden,Bernardi Livia,5588129,21,Italia,Vrouw,2120,Sprinters,20,2,16,162,53,2025-02-15 11:34:06,6,3,2,10,7,2,1,10,8
Onbekend,Di Vincenzo Artemio,5588142,22,Italia,Man,1720,Langeafstandslopers,20,1,17,185,81,2025-02-15 11:34:33,15,3,9,4,3,1,3,10,6
10 km snelwandelen,Hristov Ventseslav,4932784,34,Bulgaria,Man,23170,Snelwandelaars,20,13,14,171,77,2025-02-15 11:36:06,16,4,18,0,0,0,0,11,13
Onbekend,McGowne Bailey,5627635,17,Great Britain,Man,1480,Springers,16,1,15,169,72,2025-02-15 12:57:56,19,2,3,2,5,9,1,7,7
Onbekend,Pirani Gianluca,5653287,15,Italia,Man,570,Langeafstandslopers,19,1,16,164,69,2025-02-15 13:01:22,15,1,5,6,2,2,3,6,7
Onbekend,Pedrosa Modesto,5653367,17,Portugal,Man,1300,Werpers,12,1,14,182,85,2025-02-15 13:18:07,16,2,3,0,4,3,11,4,4
Onbekend,Camões Severino,5656175,17,Portugal,Man,190,Zonder specialiteit,14,1,14,175,73,2025-02-15 13:18:16,6,7,2,3,1,3,1,0,0
Onbekend,Zagalo Tibúrcio,5656174,17,Portugal,Man,770,Werpers,13,1,14,185,84,2025-02-15 13:18:25,16,9,1,4,2,2,3,5,6
10 km snelwandelen,Herberová Simona,5085245,30,Česká republika,Vrouw,6280,Snelwandelaars,20,6,18,163,59,2025-02-15 13:29:52,18,2,12,10,4,2,0,10,11
Verspringen,Roháček David,4945103,35,Česká republika,Man,5370,Springers,17,14,18,188,77,2025-02-15 13:29:57,11,0,0,0,3,11,0,8,10
Onbekend,Espinosa Domitília,5513188,18,Portugal,Vrouw,450,Langeafstandslopers,18,1,11,166,73,2025-02-15 14:01:16,10,5,7,1,2,6,0,6,7
10 km snelwandelen,Piña Ana,4709521,40,España,Vrouw,64020,Snelwandelaars,19,20,15,184,45,2025-02-15 14:20:56,20,0,19,0,0,0,0,15,18
Onbekend,Zorman Viljem,5570813,17,Slovenija,Man,1940,Meerkampers,20,1,15,182,94,2025-02-15 14:21:08,14,8,2,10,4,1,1,8,9
Onbekend,Łbik Tadeusz,5611238,20,Polska,Man,3450,Sprinters,20,2,20,188,86,2025-02-15 14:26:08,17,8,2,11,3,2,1,10,8
Hoogspringen,Barbieri Elisabetta,5215172,27,Italia,Vrouw,18430,Springers,20,7,17,182,65,2025-02-15 14:34:44,19,2,2,2,7,18,0,11,11
Onbekend,Balbiani Daria,5589942,17,Italia,Vrouw,1990,Middenafstandslopers,18,1,15,161,64,2025-02-15 15:27:12,8,2,11,6,3,2,4,5,9
Discuswerpen,Pietras Karolina,5532410,27,Polska,Vrouw,2090,Werpers,20,3,18,169,65,2025-02-15 15:56:58,19,10,1,3,3,2,8,9,6
Speerwerpen,Broda Alina,5535906,19,Polska,Vrouw,1070,Werpers,20,2,18,177,75,2025-02-15 15:57:20,18,4,2,3,8,2,7,6,7
Hinkstapspringen,Klimczak Dagmara,5532403,25,Polska,Vrouw,1600,Springers,20,3,19,170,66,2025-02-15 15:58:11,9,1,1,2,9,10,1,6,7
5.000 meter,Niedzielski Szymon,5532384,24,Polska,Man,3420,Langeafstandslopers,19,3,18,196,94,2025-02-15 15:58:33,15,3,10,6,5,0,1,10,10
Onbekend,Benati Alberto,5563546,18,Italia,Man,1570,Springers,20,2,17,180,81,2025-02-15 16:26:11,8,2,2,1,11,8,2,6,7
Onbekend,Pennati Candido,5600223,18,Italia,Man,1350,Middenafstandslopers,20,1,16,186,90,2025-02-15 16:26:33,18,1,6,9,1,3,3,5,8
Onbekend,Paracini Gualtiero,5542672,18,Italia,Man,980,Langeafstandslopers,19,2,15,172,81,2025-02-15 16:27:03,9,2,10,4,3,2,1,6,7
Onbekend,Tomedi Ida,5606962,18,Italia,Vrouw,1000,Meerkampers,16,1,16,161,62,2025-02-15 16:27:25,8,3,2,9,8,4,2,4,8
Tienkamp,Godbold Angel,5071195,31,United States,Man,8610,Meerkampers,20,11,18,176,70,2025-02-15 17:06:51,19,2,1,14,11,6,0,9,6
Hinkstapspringen,Rigaud Rosette,5456239,25,France,Vrouw,2360,Springers,20,4,17,167,66,2025-02-15 17:15:40,18,3,1,3,6,9,2,6,10
200 meter,Espinosa Jimmy,5189919,30,France,Man,39560,Sprinters,20,10,15,165,62,2025-02-15 17:40:00,19,15,1,20,0,6,0,9,11
400 meter,Savary Abdel,5114429,30,France,Man,12170,Sprinters,20,10,15,182,76,2025-02-15 17:40:31,15,12,4,16,0,1,2,8,10
200 meter,Hebert Margaux,4971422,33,France,Vrouw,32890,Sprinters,20,13,15,180,69,2025-02-15 17:40:54,17,14,0,20,0,0,1,10,11
400 meter,Pinto Maëline,5023039,33,France,Vrouw,22670,Sprinters,19,12,15,185,70,2025-02-15 17:41:14,17,11,6,19,0,0,0,9,11
1.500 meter,Dumont Alphonse,5119557,31,France,Man,33710,Middenafstandslopers,20,11,16,181,70,2025-02-15 17:42:38,20,8,20,14,0,0,2,11,9
3.000 meter steeplechase,Lacroix Gabriel,5070000,32,France,Man,28500,Middenafstandslopers,20,12,17,184,68,2025-02-15 17:42:50,17,3,20,12,1,1,1,9,8
800 meter,Lefeuvre Jason,5239109,27,France,Man,26270,Middenafstandslopers,20,8,15,192,69,2025-02-15 17:43:36,17,2,13,19,2,8,3,8,12
1.500 meter,Wood Claude,5141027,29,France,Vrouw,16020,Middenafstandslopers,20,8,16,167,59,2025-02-15 17:43:48,15,4,17,12,6,1,2,9,11
Marathon,Besse Victoire,5091303,30,France,Vrouw,25970,Langeafstandslopers,20,9,17,185,59,2025-02-15 17:44:39,14,1,19,10,0,2,2,11,11
5.000 meter,Cosson Justine,4994310,33,France,Vrouw,23490,Langeafstandslopers,20,12,16,170,65,2025-02-15 17:44:48,18,0,19,11,0,0,3,11,11
20 km snelwandelen,Forvault Fares,5034180,32,France,Man,25470,Snelwandelaars,17,12,16,172,69,2025-02-15 17:45:46,10,1,19,0,0,6,0,8,14
50 km snelwandelen,Le Meur Salomé,5229273,27,France,Vrouw,25870,Snelwandelaars,20,8,17,176,67,2025-02-15 17:46:22,15,3,18,5,3,1,1,10,15
